# --- totals ---
h2_kg,co2_kg,energy_MWh,cost,capacity_factor,utilization_rate,cost_per_kg_h2,co2_intensity_kg_per_kg_h2,mean_price_on,mean_price_off,mean_on_duration_hr,mean_off_duration_hr,startups_per_year,startups_total,h2_per_startup_kg
906.283725108,14729.654495182765,90.79892206319755,566.7636260458082,0.023057613203731404,0.02472532694647202,0.6253710734773132,16.252807026218488,6.074249195095408,58.284933652680984,10.784345760233917,2257.997571184907,23.0,138,6.103416164665926

# --- yearly_metrics ---
year,h2_kg,co2_kg,energy_MWh,cost,operating_hours,total_steps,hours,capacity_factor,utilization_rate,cost_per_kg_h2,co2_intensity_kg_per_kg_h2,mean_price_on,mean_price_off,mean_on_duration_hr,mean_off_duration_hr,startups,h2_per_startup_kg
2020,0.0,0.0,0.0,0.0,0,35136,8784.0,0.0,0.0,,,,21.907258452868852,,10703.25,0.0,0.0
2021,42.61539206062348,861.5660462601219,4.360500480483256,15.781292781195788,262,35040,8760.0,0.006649939295415475,0.007477168949771689,0.37031907998747865,20.21725026099682,3.61914712584708,149.8778900914371,13.1,1422.45,5.0,8.523078412124693
2022,151.11758371041384,2954.8657683153447,15.507905553672698,188.89564903888024,935,35040,8760.0,0.023650182127610008,0.0266837899543379,1.2499911949416844,19.55342122183309,12.180603524126088,64.03483319747838,12.302631578947368,432.2105263157895,19.0,7.953557037390202
2023,112.99020094259592,1874.3576158675248,11.324898666843726,57.70988533610471,651,35040,8760.0,0.017270927729125293,0.01857876712328767,0.5107512408569299,16.58867406404368,5.095841210929668,50.24075717525952,11.625,623.5714285714286,14.0,8.070728638756853
2024,222.58280209880178,3407.053217900264,22.13958232450401,73.1488772369519,1247,35136,8784.0,0.03367150626634102,0.03549066484517304,0.3286366985553628,15.306902356220291,3.3039863248003103,28.493459786361356,8.659722222222221,246.65972222222223,36.0,6.182855613855606
2025,376.9777462955648,5631.81184683951,37.46603503769387,231.22792165267555,2108,35040,8760.0,0.05713721618784493,0.06015981735159817,0.6133728686238792,14.939374809737325,6.171667789773896,35.155403212680675,8.234375,119.84375,64.0,5.8902772858682

# --- time_series ---
time,P_grid_kW,h2_kgph,cost_signal,co2_kg,price_per_MWh,energy_MWh,h2_kg,operating,cost_$,co2_per_h2,run_id
2020-01-01 00:00:00,0.0,0.0,0.0,0.0,11.2227,0.0,0.0,False,0.0,0.0,1
2020-01-01 00:15:00,0.0,0.0,0.0,0.0,12.8547,0.0,0.0,False,0.0,0.0,1
2020-01-01 00:30:00,0.0,0.0,0.0,0.0,12.7047,0.0,0.0,False,0.0,0.0,1
2020-01-01 00:45:00,0.0,0.0,0.0,0.0,12.7327,0.0,0.0,False,0.0,0.0,1
2020-01-01 01:00:00,0.0,0.0,0.0,0.0,11.3233,0.0,0.0,False,0.0,0.0,1
2020-01-01 01:15:00,0.0,0.0,0.0,0.0,11.4347,0.0,0.0,False,0.0,0.0,1
2020-01-01 01:30:00,0.0,0.0,0.0,0.0,11.36,0.0,0.0,False,0.0,0.0,1
2020-01-01 01:45:00,0.0,0.0,0.0,0.0,10.688,0.0,0.0,False,0.0,0.0,1
2020-01-01 02:00:00,0.0,0.0,0.0,0.0,10.11,0.0,0.0,False,0.0,0.0,1
2020-01-01 02:15:00,0.0,0.0,0.0,0.0,9.8393,0.0,0.0,False,0.0,0.0,1
2020-01-01 02:30:00,0.0,0.0,0.0,0.0,9.3447,0.0,0.0,False,0.0,0.0,1
2020-01-01 02:45:00,0.0,0.0,0.0,0.0,8.0847,0.0,0.0,False,0.0,0.0,1
2020-01-01 03:00:00,0.0,0.0,0.0,0.0,8.1867,0.0,0.0,False,0.0,0.0,1
2020-01-01 03:15:00,0.0,0.0,0.0,0.0,7.71,0.0,0.0,False,0.0,0.0,1
2020-01-01 03:30:00,0.0,0.0,0.0,0.0,7.3,0.0,0.0,False,0.0,0.0,1
2020-01-01 03:45:00,0.0,0.0,0.0,0.0,6.9453,0.0,0.0,False,0.0,0.0,1
2020-01-01 04:00:00,0.0,0.0,0.0,0.0,5.2657,0.0,0.0,False,0.0,0.0,1
2020-01-01 04:15:00,0.0,0.0,0.0,0.0,7.076,0.0,0.0,False,0.0,0.0,1
2020-01-01 04:30:00,0.0,0.0,0.0,0.0,7.3287,0.0,0.0,False,0.0,0.0,1
2020-01-01 04:45:00,0.0,0.0,0.0,0.0,7.4867,0.0,0.0,False,0.0,0.0,1
2020-01-01 05:00:00,0.0,0.0,0.0,0.0,7.3933,0.0,0.0,False,0.0,0.0,1
2020-01-01 05:15:00,0.0,0.0,0.0,0.0,8.796,0.0,0.0,False,0.0,0.0,1
2020-01-01 05:30:00,0.0,0.0,0.0,0.0,8.836,0.0,0.0,False,0.0,0.0,1
2020-01-01 05:45:00,0.0,0.0,0.0,0.0,7.415,0.0,0.0,False,0.0,0.0,1
2020-01-01 06:00:00,0.0,0.0,0.0,0.0,8.1373,0.0,0.0,False,0.0,0.0,1
2020-01-01 06:15:00,0.0,0.0,0.0,0.0,7.9707,0.0,0.0,False,0.0,0.0,1
2020-01-01 06:30:00,0.0,0.0,0.0,0.0,8.5047,0.0,0.0,False,0.0,0.0,1
2020-01-01 06:45:00,0.0,0.0,0.0,0.0,8.8143,0.0,0.0,False,0.0,0.0,1
2020-01-01 07:00:00,0.0,0.0,0.0,0.0,9.699,0.0,0.0,False,0.0,0.0,1
2020-01-01 07:15:00,0.0,0.0,0.0,0.0,8.378,0.0,0.0,False,0.0,0.0,1
2020-01-01 07:30:00,0.0,0.0,0.0,0.0,7.968,0.0,0.0,False,0.0,0.0,1
2020-01-01 07:45:00,0.0,0.0,0.0,0.0,9.5627,0.0,0.0,False,0.0,0.0,1
2020-01-01 08:00:00,0.0,0.0,0.0,0.0,9.9327,0.0,0.0,False,0.0,0.0,1
2020-01-01 08:15:00,0.0,0.0,0.0,0.0,10.0573,0.0,0.0,False,0.0,0.0,1
2020-01-01 08:30:00,0.0,0.0,0.0,0.0,10.104,0.0,0.0,False,0.0,0.0,1
2020-01-01 08:45:00,0.0,0.0,0.0,0.0,10.2253,0.0,0.0,False,0.0,0.0,1
2020-01-01 09:00:00,0.0,0.0,0.0,0.0,11.2137,0.0,0.0,False,0.0,0.0,1
2020-01-01 09:15:00,0.0,0.0,0.0,0.0,11.4853,0.0,0.0,False,0.0,0.0,1
2020-01-01 09:30:00,0.0,0.0,0.0,0.0,11.9273,0.0,0.0,False,0.0,0.0,1
2020-01-01 09:45:00,0.0,0.0,0.0,0.0,12.1607,0.0,0.0,False,0.0,0.0,1
2020-01-01 10:00:00,0.0,0.0,0.0,0.0,12.1133,0.0,0.0,False,0.0,0.0,1
2020-01-01 10:15:00,0.0,0.0,0.0,0.0,12.6357,0.0,0.0,False,0.0,0.0,1
2020-01-01 10:30:00,0.0,0.0,0.0,0.0,13.4287,0.0,0.0,False,0.0,0.0,1
2020-01-01 10:45:00,0.0,0.0,0.0,0.0,13.4353,0.0,0.0,False,0.0,0.0,1
2020-01-01 11:00:00,0.0,0.0,0.0,0.0,13.2107,0.0,0.0,False,0.0,0.0,1
2020-01-01 11:15:00,0.0,0.0,0.0,0.0,13.1687,0.0,0.0,False,0.0,0.0,1
2020-01-01 11:30:00,0.0,0.0,0.0,0.0,12.9437,0.0,0.0,False,0.0,0.0,1
2020-01-01 11:45:00,0.0,0.0,0.0,0.0,13.7483,0.0,0.0,False,0.0,0.0,1
2020-01-01 12:00:00,0.0,0.0,0.0,0.0,14.3273,0.0,0.0,False,0.0,0.0,1
2020-01-01 12:15:00,0.0,0.0,0.0,0.0,13.5767,0.0,0.0,False,0.0,0.0,1
2020-01-01 12:30:00,0.0,0.0,0.0,0.0,13.4387,0.0,0.0,False,0.0,0.0,1
2020-01-01 12:45:00,0.0,0.0,0.0,0.0,14.0263,0.0,0.0,False,0.0,0.0,1
2020-01-01 13:00:00,0.0,0.0,0.0,0.0,15.1427,0.0,0.0,False,0.0,0.0,1
2020-01-01 13:15:00,0.0,0.0,0.0,0.0,15.056,0.0,0.0,False,0.0,0.0,1
2020-01-01 13:30:00,0.0,0.0,0.0,0.0,15.0407,0.0,0.0,False,0.0,0.0,1
2020-01-01 13:45:00,0.0,0.0,0.0,0.0,14.8853,0.0,0.0,False,0.0,0.0,1
2020-01-01 14:00:00,0.0,0.0,0.0,0.0,14.908,0.0,0.0,False,0.0,0.0,1
2020-01-01 14:15:00,0.0,0.0,0.0,0.0,14.8327,0.0,0.0,False,0.0,0.0,1
2020-01-01 14:30:00,0.0,0.0,0.0,0.0,14.5807,0.0,0.0,False,0.0,0.0,1
2020-01-01 14:45:00,0.0,0.0,0.0,0.0,14.1807,0.0,0.0,False,0.0,0.0,1
2020-01-01 15:00:00,0.0,0.0,0.0,0.0,14.264,0.0,0.0,False,0.0,0.0,1
2020-01-01 15:15:00,0.0,0.0,0.0,0.0,14.256,0.0,0.0,False,0.0,0.0,1
2020-01-01 15:30:00,0.0,0.0,0.0,0.0,14.56,0.0,0.0,False,0.0,0.0,1
2020-01-01 15:45:00,0.0,0.0,0.0,0.0,14.5513,0.0,0.0,False,0.0,0.0,1
2020-01-01 16:00:00,0.0,0.0,0.0,0.0,14.544,0.0,0.0,False,0.0,0.0,1
2020-01-01 16:15:00,0.0,0.0,0.0,0.0,14.9373,0.0,0.0,False,0.0,0.0,1
2020-01-01 16:30:00,0.0,0.0,0.0,0.0,14.9467,0.0,0.0,False,0.0,0.0,1
2020-01-01 16:45:00,0.0,0.0,0.0,0.0,15.3127,0.0,0.0,False,0.0,0.0,1
2020-01-01 17:00:00,0.0,0.0,0.0,0.0,15.472,0.0,0.0,False,0.0,0.0,1
2020-01-01 17:15:00,0.0,0.0,0.0,0.0,15.452,0.0,0.0,False,0.0,0.0,1
2020-01-01 17:30:00,0.0,0.0,0.0,0.0,16.5143,0.0,0.0,False,0.0,0.0,1
2020-01-01 17:45:00,0.0,0.0,0.0,0.0,16.5647,0.0,0.0,False,0.0,0.0,1
2020-01-01 18:00:00,0.0,0.0,0.0,0.0,15.6023,0.0,0.0,False,0.0,0.0,1
2020-01-01 18:15:00,0.0,0.0,0.0,0.0,15.1507,0.0,0.0,False,0.0,0.0,1
2020-01-01 18:30:00,0.0,0.0,0.0,0.0,15.1153,0.0,0.0,False,0.0,0.0,1
2020-01-01 18:45:00,0.0,0.0,0.0,0.0,15.0473,0.0,0.0,False,0.0,0.0,1
2020-01-01 19:00:00,0.0,0.0,0.0,0.0,15.0273,0.0,0.0,False,0.0,0.0,1
2020-01-01 19:15:00,0.0,0.0,0.0,0.0,14.408,0.0,0.0,False,0.0,0.0,1
2020-01-01 19:30:00,0.0,0.0,0.0,0.0,14.0013,0.0,0.0,False,0.0,0.0,1
2020-01-01 19:45:00,0.0,0.0,0.0,0.0,14.0193,0.0,0.0,False,0.0,0.0,1
2020-01-01 20:00:00,0.0,0.0,0.0,0.0,13.9807,0.0,0.0,False,0.0,0.0,1
2020-01-01 20:15:00,0.0,0.0,0.0,0.0,14.64,0.0,0.0,False,0.0,0.0,1
2020-01-01 20:30:00,0.0,0.0,0.0,0.0,15.8,0.0,0.0,False,0.0,0.0,1
2020-01-01 20:45:00,0.0,0.0,0.0,0.0,16.1993,0.0,0.0,False,0.0,0.0,1
2020-01-01 21:00:00,0.0,0.0,0.0,0.0,15.76,0.0,0.0,False,0.0,0.0,1
2020-01-01 21:15:00,0.0,0.0,0.0,0.0,15.35,0.0,0.0,False,0.0,0.0,1
2020-01-01 21:30:00,0.0,0.0,0.0,0.0,15.09,0.0,0.0,False,0.0,0.0,1
2020-01-01 21:45:00,0.0,0.0,0.0,0.0,14.54,0.0,0.0,False,0.0,0.0,1
2020-01-01 22:00:00,0.0,0.0,0.0,0.0,15.6493,0.0,0.0,False,0.0,0.0,1
2020-01-01 22:15:00,0.0,0.0,0.0,0.0,16.75,0.0,0.0,False,0.0,0.0,1
2020-01-01 22:30:00,0.0,0.0,0.0,0.0,16.4327,0.0,0.0,False,0.0,0.0,1
2020-01-01 22:45:00,0.0,0.0,0.0,0.0,15.85,0.0,0.0,False,0.0,0.0,1
2020-01-01 23:00:00,0.0,0.0,0.0,0.0,14.87,0.0,0.0,False,0.0,0.0,1
2020-01-01 23:15:00,0.0,0.0,0.0,0.0,14.78,0.0,0.0,False,0.0,0.0,1
2020-01-01 23:30:00,0.0,0.0,0.0,0.0,14.63,0.0,0.0,False,0.0,0.0,1
2020-01-01 23:45:00,0.0,0.0,0.0,0.0,15.19,0.0,0.0,False,0.0,0.0,1
2020-01-02 00:00:00,0.0,0.0,0.0,0.0,15.35,0.0,0.0,False,0.0,0.0,1
2020-01-02 00:15:00,0.0,0.0,0.0,0.0,15.14,0.0,0.0,False,0.0,0.0,1
2020-01-02 00:30:00,0.0,0.0,0.0,0.0,14.25,0.0,0.0,False,0.0,0.0,1
2020-01-02 00:45:00,0.0,0.0,0.0,0.0,13.9897,0.0,0.0,False,0.0,0.0,1
2020-01-02 01:00:00,0.0,0.0,0.0,0.0,13.79,0.0,0.0,False,0.0,0.0,1
2020-01-02 01:15:00,0.0,0.0,0.0,0.0,14.56,0.0,0.0,False,0.0,0.0,1
2020-01-02 01:30:00,0.0,0.0,0.0,0.0,14.5,0.0,0.0,False,0.0,0.0,1
2020-01-02 01:45:00,0.0,0.0,0.0,0.0,14.35,0.0,0.0,False,0.0,0.0,1
2020-01-02 02:00:00,0.0,0.0,0.0,0.0,14.88,0.0,0.0,False,0.0,0.0,1
2020-01-02 02:15:00,0.0,0.0,0.0,0.0,14.19,0.0,0.0,False,0.0,0.0,1
2020-01-02 02:30:00,0.0,0.0,0.0,0.0,14.17,0.0,0.0,False,0.0,0.0,1
2020-01-02 02:45:00,0.0,0.0,0.0,0.0,13.69,0.0,0.0,False,0.0,0.0,1
2020-01-02 03:00:00,0.0,0.0,0.0,0.0,13.31,0.0,0.0,False,0.0,0.0,1
2020-01-02 03:15:00,0.0,0.0,0.0,0.0,13.6903,0.0,0.0,False,0.0,0.0,1
2020-01-02 03:30:00,0.0,0.0,0.0,0.0,13.77,0.0,0.0,False,0.0,0.0,1
2020-01-02 03:45:00,0.0,0.0,0.0,0.0,13.94,0.0,0.0,False,0.0,0.0,1
2020-01-02 04:00:00,0.0,0.0,0.0,0.0,14.76,0.0,0.0,False,0.0,0.0,1
2020-01-02 04:15:00,0.0,0.0,0.0,0.0,14.79,0.0,0.0,False,0.0,0.0,1
2020-01-02 04:30:00,0.0,0.0,0.0,0.0,14.66,0.0,0.0,False,0.0,0.0,1
2020-01-02 04:45:00,0.0,0.0,0.0,0.0,14.62,0.0,0.0,False,0.0,0.0,1
2020-01-02 05:00:00,0.0,0.0,0.0,0.0,14.6,0.0,0.0,False,0.0,0.0,1
2020-01-02 05:15:00,0.0,0.0,0.0,0.0,14.31,0.0,0.0,False,0.0,0.0,1
2020-01-02 05:30:00,0.0,0.0,0.0,0.0,14.7603,0.0,0.0,False,0.0,0.0,1
2020-01-02 05:45:00,0.0,0.0,0.0,0.0,13.3583,0.0,0.0,False,0.0,0.0,1
2020-01-02 06:00:00,0.0,0.0,0.0,0.0,12.8603,0.0,0.0,False,0.0,0.0,1
2020-01-02 06:15:00,0.0,0.0,0.0,0.0,13.37,0.0,0.0,False,0.0,0.0,1
2020-01-02 06:30:00,0.0,0.0,0.0,0.0,14.3727,0.0,0.0,False,0.0,0.0,1
2020-01-02 06:45:00,0.0,0.0,0.0,0.0,15.27,0.0,0.0,False,0.0,0.0,1
2020-01-02 07:00:00,0.0,0.0,0.0,0.0,15.3,0.0,0.0,False,0.0,0.0,1
2020-01-02 07:15:00,0.0,0.0,0.0,0.0,15.55,0.0,0.0,False,0.0,0.0,1
2020-01-02 07:30:00,0.0,0.0,0.0,0.0,15.98,0.0,0.0,False,0.0,0.0,1
2020-01-02 07:45:00,0.0,0.0,0.0,0.0,16.0,0.0,0.0,False,0.0,0.0,1
2020-01-02 08:00:00,0.0,0.0,0.0,0.0,15.8073,0.0,0.0,False,0.0,0.0,1
2020-01-02 08:15:00,0.0,0.0,0.0,0.0,16.2187,0.0,0.0,False,0.0,0.0,1
2020-01-02 08:30:00,0.0,0.0,0.0,0.0,16.0773,0.0,0.0,False,0.0,0.0,1
2020-01-02 08:45:00,0.0,0.0,0.0,0.0,16.32,0.0,0.0,False,0.0,0.0,1
2020-01-02 09:00:00,0.0,0.0,0.0,0.0,16.31,0.0,0.0,False,0.0,0.0,1
2020-01-02 09:15:00,0.0,0.0,0.0,0.0,16.74,0.0,0.0,False,0.0,0.0,1
2020-01-02 09:30:00,0.0,0.0,0.0,0.0,16.78,0.0,0.0,False,0.0,0.0,1
2020-01-02 09:45:00,0.0,0.0,0.0,0.0,16.9,0.0,0.0,False,0.0,0.0,1
2020-01-02 10:00:00,0.0,0.0,0.0,0.0,16.68,0.0,0.0,False,0.0,0.0,1
2020-01-02 10:15:00,0.0,0.0,0.0,0.0,16.76,0.0,0.0,False,0.0,0.0,1
2020-01-02 10:30:00,0.0,0.0,0.0,0.0,16.588,0.0,0.0,False,0.0,0.0,1
2020-01-02 10:45:00,0.0,0.0,0.0,0.0,16.6093,0.0,0.0,False,0.0,0.0,1
2020-01-02 11:00:00,0.0,0.0,0.0,0.0,17.0133,0.0,0.0,False,0.0,0.0,1
2020-01-02 11:15:00,0.0,0.0,0.0,0.0,17.1,0.0,0.0,False,0.0,0.0,1
2020-01-02 11:30:00,0.0,0.0,0.0,0.0,17.0,0.0,0.0,False,0.0,0.0,1
2020-01-02 11:45:00,0.0,0.0,0.0,0.0,17.3487,0.0,0.0,False,0.0,0.0,1
2020-01-02 12:00:00,0.0,0.0,0.0,0.0,17.44,0.0,0.0,False,0.0,0.0,1
2020-01-02 12:15:00,0.0,0.0,0.0,0.0,23.206,0.0,0.0,False,0.0,0.0,1
2020-01-02 12:30:00,0.0,0.0,0.0,0.0,22.1197,0.0,0.0,False,0.0,0.0,1
2020-01-02 12:45:00,0.0,0.0,0.0,0.0,19.37,0.0,0.0,False,0.0,0.0,1
2020-01-02 13:00:00,0.0,0.0,0.0,0.0,21.2593,0.0,0.0,False,0.0,0.0,1
2020-01-02 13:15:00,0.0,0.0,0.0,0.0,18.4393,0.0,0.0,False,0.0,0.0,1
2020-01-02 13:30:00,0.0,0.0,0.0,0.0,17.98,0.0,0.0,False,0.0,0.0,1
2020-01-02 13:45:00,0.0,0.0,0.0,0.0,18.07,0.0,0.0,False,0.0,0.0,1
2020-01-02 14:00:00,0.0,0.0,0.0,0.0,17.6203,0.0,0.0,False,0.0,0.0,1
2020-01-02 14:15:00,0.0,0.0,0.0,0.0,17.21,0.0,0.0,False,0.0,0.0,1
2020-01-02 14:30:00,0.0,0.0,0.0,0.0,16.67,0.0,0.0,False,0.0,0.0,1
2020-01-02 14:45:00,0.0,0.0,0.0,0.0,15.93,0.0,0.0,False,0.0,0.0,1
2020-01-02 15:00:00,0.0,0.0,0.0,0.0,15.79,0.0,0.0,False,0.0,0.0,1
2020-01-02 15:15:00,0.0,0.0,0.0,0.0,15.44,0.0,0.0,False,0.0,0.0,1
2020-01-02 15:30:00,0.0,0.0,0.0,0.0,16.1193,0.0,0.0,False,0.0,0.0,1
2020-01-02 15:45:00,0.0,0.0,0.0,0.0,16.2867,0.0,0.0,False,0.0,0.0,1
2020-01-02 16:00:00,0.0,0.0,0.0,0.0,16.84,0.0,0.0,False,0.0,0.0,1
2020-01-02 16:15:00,0.0,0.0,0.0,0.0,20.2,0.0,0.0,False,0.0,0.0,1
2020-01-02 16:30:00,0.0,0.0,0.0,0.0,19.39,0.0,0.0,False,0.0,0.0,1
2020-01-02 16:45:00,0.0,0.0,0.0,0.0,19.18,0.0,0.0,False,0.0,0.0,1
2020-01-02 17:00:00,0.0,0.0,0.0,0.0,19.43,0.0,0.0,False,0.0,0.0,1
2020-01-02 17:15:00,0.0,0.0,0.0,0.0,21.42,0.0,0.0,False,0.0,0.0,1
2020-01-02 17:30:00,0.0,0.0,0.0,0.0,37.4013,0.0,0.0,False,0.0,0.0,1
2020-01-02 17:45:00,0.0,0.0,0.0,0.0,60.6253,0.0,0.0,False,0.0,0.0,1
2020-01-02 18:00:00,0.0,0.0,0.0,0.0,21.9073,0.0,0.0,False,0.0,0.0,1
2020-01-02 18:15:00,0.0,0.0,0.0,0.0,20.28,0.0,0.0,False,0.0,0.0,1
2020-01-02 18:30:00,0.0,0.0,0.0,0.0,19.86,0.0,0.0,False,0.0,0.0,1
2020-01-02 18:45:00,0.0,0.0,0.0,0.0,19.94,0.0,0.0,False,0.0,0.0,1
2020-01-02 19:00:00,0.0,0.0,0.0,0.0,19.2,0.0,0.0,False,0.0,0.0,1
2020-01-02 19:15:00,0.0,0.0,0.0,0.0,19.26,0.0,0.0,False,0.0,0.0,1
2020-01-02 19:30:00,0.0,0.0,0.0,0.0,19.1047,0.0,0.0,False,0.0,0.0,1
2020-01-02 19:45:00,0.0,0.0,0.0,0.0,19.1813,0.0,0.0,False,0.0,0.0,1
2020-01-02 20:00:00,0.0,0.0,0.0,0.0,18.7167,0.0,0.0,False,0.0,0.0,1
2020-01-02 20:15:00,0.0,0.0,0.0,0.0,19.869,0.0,0.0,False,0.0,0.0,1
2020-01-02 20:30:00,0.0,0.0,0.0,0.0,18.434,0.0,0.0,False,0.0,0.0,1
2020-01-02 20:45:00,0.0,0.0,0.0,0.0,17.958,0.0,0.0,False,0.0,0.0,1
2020-01-02 21:00:00,0.0,0.0,0.0,0.0,17.638,0.0,0.0,False,0.0,0.0,1
2020-01-02 21:15:00,0.0,0.0,0.0,0.0,17.666,0.0,0.0,False,0.0,0.0,1
2020-01-02 21:30:00,0.0,0.0,0.0,0.0,17.404,0.0,0.0,False,0.0,0.0,1
2020-01-02 21:45:00,0.0,0.0,0.0,0.0,17.11,0.0,0.0,False,0.0,0.0,1
2020-01-02 22:00:00,0.0,0.0,0.0,0.0,17.36,0.0,0.0,False,0.0,0.0,1
2020-01-02 22:15:00,0.0,0.0,0.0,0.0,20.0997,0.0,0.0,False,0.0,0.0,1
2020-01-02 22:30:00,0.0,0.0,0.0,0.0,20.09,0.0,0.0,False,0.0,0.0,1
2020-01-02 22:45:00,0.0,0.0,0.0,0.0,18.1033,0.0,0.0,False,0.0,0.0,1
2020-01-02 23:00:00,0.0,0.0,0.0,0.0,18.0573,0.0,0.0,False,0.0,0.0,1
2020-01-02 23:15:00,0.0,0.0,0.0,0.0,19.3457,0.0,0.0,False,0.0,0.0,1
2020-01-02 23:30:00,0.0,0.0,0.0,0.0,19.3043,0.0,0.0,False,0.0,0.0,1
2020-01-02 23:45:00,0.0,0.0,0.0,0.0,18.4093,0.0,0.0,False,0.0,0.0,1
2020-01-03 00:00:00,0.0,0.0,0.0,0.0,31.2423,0.0,0.0,False,0.0,0.0,1
2020-01-03 00:15:00,0.0,0.0,0.0,0.0,20.8523,0.0,0.0,False,0.0,0.0,1
2020-01-03 00:30:00,0.0,0.0,0.0,0.0,18.4993,0.0,0.0,False,0.0,0.0,1
2020-01-03 00:45:00,0.0,0.0,0.0,0.0,18.1873,0.0,0.0,False,0.0,0.0,1
2020-01-03 01:00:00,0.0,0.0,0.0,0.0,20.3103,0.0,0.0,False,0.0,0.0,1
2020-01-03 01:15:00,0.0,0.0,0.0,0.0,18.3833,0.0,0.0,False,0.0,0.0,1
2020-01-03 01:30:00,0.0,0.0,0.0,0.0,17.8,0.0,0.0,False,0.0,0.0,1
2020-01-03 01:45:00,0.0,0.0,0.0,0.0,17.5897,0.0,0.0,False,0.0,0.0,1
2020-01-03 02:00:00,0.0,0.0,0.0,0.0,17.18,0.0,0.0,False,0.0,0.0,1
2020-01-03 02:15:00,0.0,0.0,0.0,0.0,16.64,0.0,0.0,False,0.0,0.0,1
2020-01-03 02:30:00,0.0,0.0,0.0,0.0,15.73,0.0,0.0,False,0.0,0.0,1
2020-01-03 02:45:00,0.0,0.0,0.0,0.0,14.73,0.0,0.0,False,0.0,0.0,1
2020-01-03 03:00:00,0.0,0.0,0.0,0.0,14.89,0.0,0.0,False,0.0,0.0,1
2020-01-03 03:15:00,0.0,0.0,0.0,0.0,15.3597,0.0,0.0,False,0.0,0.0,1
2020-01-03 03:30:00,0.0,0.0,0.0,0.0,15.169,0.0,0.0,False,0.0,0.0,1
2020-01-03 03:45:00,0.0,0.0,0.0,0.0,15.0,0.0,0.0,False,0.0,0.0,1
2020-01-03 04:00:00,0.0,0.0,0.0,0.0,15.04,0.0,0.0,False,0.0,0.0,1
2020-01-03 04:15:00,0.0,0.0,0.0,0.0,14.83,0.0,0.0,False,0.0,0.0,1
2020-01-03 04:30:00,0.0,0.0,0.0,0.0,15.13,0.0,0.0,False,0.0,0.0,1
2020-01-03 04:45:00,0.0,0.0,0.0,0.0,14.61,0.0,0.0,False,0.0,0.0,1
2020-01-03 05:00:00,0.0,0.0,0.0,0.0,15.2753,0.0,0.0,False,0.0,0.0,1
2020-01-03 05:15:00,0.0,0.0,0.0,0.0,15.4787,0.0,0.0,False,0.0,0.0,1
2020-01-03 05:30:00,0.0,0.0,0.0,0.0,17.224,0.0,0.0,False,0.0,0.0,1
2020-01-03 05:45:00,0.0,0.0,0.0,0.0,16.34,0.0,0.0,False,0.0,0.0,1
2020-01-03 06:00:00,0.0,0.0,0.0,0.0,16.314,0.0,0.0,False,0.0,0.0,1
2020-01-03 06:15:00,0.0,0.0,0.0,0.0,16.6317,0.0,0.0,False,0.0,0.0,1
2020-01-03 06:30:00,0.0,0.0,0.0,0.0,16.06,0.0,0.0,False,0.0,0.0,1
2020-01-03 06:45:00,0.0,0.0,0.0,0.0,15.2637,0.0,0.0,False,0.0,0.0,1
2020-01-03 07:00:00,0.0,0.0,0.0,0.0,15.2983,0.0,0.0,False,0.0,0.0,1
2020-01-03 07:15:00,0.0,0.0,0.0,0.0,15.7093,0.0,0.0,False,0.0,0.0,1
2020-01-03 07:30:00,0.0,0.0,0.0,0.0,15.596,0.0,0.0,False,0.0,0.0,1
2020-01-03 07:45:00,0.0,0.0,0.0,0.0,15.774,0.0,0.0,False,0.0,0.0,1
2020-01-03 08:00:00,0.0,0.0,0.0,0.0,15.8227,0.0,0.0,False,0.0,0.0,1
2020-01-03 08:15:00,0.0,0.0,0.0,0.0,15.9613,0.0,0.0,False,0.0,0.0,1
2020-01-03 08:30:00,0.0,0.0,0.0,0.0,15.7427,0.0,0.0,False,0.0,0.0,1
2020-01-03 08:45:00,0.0,0.0,0.0,0.0,15.2867,0.0,0.0,False,0.0,0.0,1
2020-01-03 09:00:00,0.0,0.0,0.0,0.0,14.6,0.0,0.0,False,0.0,0.0,1
2020-01-03 09:15:00,0.0,0.0,0.0,0.0,14.4533,0.0,0.0,False,0.0,0.0,1
2020-01-03 09:30:00,0.0,0.0,0.0,0.0,14.8,0.0,0.0,False,0.0,0.0,1
2020-01-03 09:45:00,0.0,0.0,0.0,0.0,14.8187,0.0,0.0,False,0.0,0.0,1
2020-01-03 10:00:00,0.0,0.0,0.0,0.0,14.4507,0.0,0.0,False,0.0,0.0,1
2020-01-03 10:15:00,0.0,0.0,0.0,0.0,13.4993,0.0,0.0,False,0.0,0.0,1
2020-01-03 10:30:00,0.0,0.0,0.0,0.0,12.9773,0.0,0.0,False,0.0,0.0,1
2020-01-03 10:45:00,0.0,0.0,0.0,0.0,13.4153,0.0,0.0,False,0.0,0.0,1
2020-01-03 11:00:00,0.0,0.0,0.0,0.0,13.0567,0.0,0.0,False,0.0,0.0,1
2020-01-03 11:15:00,0.0,0.0,0.0,0.0,13.117,0.0,0.0,False,0.0,0.0,1
2020-01-03 11:30:00,0.0,0.0,0.0,0.0,12.846,0.0,0.0,False,0.0,0.0,1
2020-01-03 11:45:00,0.0,0.0,0.0,0.0,12.105,0.0,0.0,False,0.0,0.0,1
